CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-07-01 00:00,12.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-08-01 00:00,12.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-09-01 00:00,87.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-10-01 00:00,3.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-11-01 00:00,192.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2005-12-01 00:00,25.4,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-01-01 00:00,34.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-02-01 00:00,7.4,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-03-01 00:00,147.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-04-01 00:00,161.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-05-01 00:00,98.9,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-06-01 00:00,90.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-07-01 00:00,19,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-08-01 00:00,29.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-09-01 00:00,28.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-10-01 00:00,115,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-11-01 00:00,126.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2006-12-01 00:00,20.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-01-01 00:00,5.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-02-01 00:00,13,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-03-01 00:00,48.4,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-04-01 00:00,90.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-05-01 00:00,70.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-06-01 00:00,16.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-07-01 00:00,29.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-08-01 00:00,67.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-09-01 00:00,22.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-10-01 00:00,97.7,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-11-01 00:00,70.7,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2007-12-01 00:00,40.7,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-01-01 00:00,40.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-02-01 00:00,28.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-03-01 00:00,82.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-04-01 00:00,82.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-05-01 00:00,82.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-06-01 00:00,64,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-07-01 00:00,47.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-08-01 00:00,85,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-09-01 00:00,65.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-10-01 00:00,80.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-11-01 00:00,136.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2008-12-01 00:00,24,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-01-01 00:00,74.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-02-01 00:00,78.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-03-01 00:00,111.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-04-01 00:00,94.9,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-05-01 00:00,58.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-06-01 00:00,33,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-07-01 00:00,10.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-08-01 00:00,49.4,4,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-09-01 00:00,11.2,4,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-10-01 00:00,41.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-11-01 00:00,95.1,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2009-12-01 00:00,63.7,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-01-01 00:00,2.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-02-01 00:00,7.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-03-01 00:00,34.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-04-01 00:00,169.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-05-01 00:00,167.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-06-01 00:00,85.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-07-01 00:00,167.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-08-01 00:00,48.2,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-09-01 00:00,100.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-10-01 00:00,96,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-11-01 00:00,154.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2010-12-01 00:00,55.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-01-01 00:00,3.4,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-02-01 00:00,108.9,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-03-01 00:00,114.3,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-04-01 00:00,183.5,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-05-01 00:00,119.8,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-06-01 00:00,49,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-07-01 00:00,30.6,50,,900
24030160,TASCO [24030160],5.8603572220,-72.78479139,2486,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Tasco,15/10/1957 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2011-08-01 00:00,49.4,4,,900
